,Unnamed: 0,Review Title,Review Text,Score,Class
1368,1368,Slightly disappointed,"I using poco x3 pro last 2months performance is vary low as per my acceptation.. And I m having some problem in display and touch screen.. I m traying to connect customer   service center not reachable,, so My suggest don't by this don't waste money..",2,Negative
1369,1369,Waste of money!,Touch problemMany times video recorder not workAuto call recording not supportNot fast as poco F1,1,Negative
1370,1370,Wonderful,Best camera Mobile in low range,5,Positive
1371,1371,Pretty good,"Have been using AMOLED screen since a while, really not able to tell the difference awesome screen you can play YouTube at 2160P the only issue i had is the battery drainage in 120hz refresh rate 5000 MAH battery drained in 12 hrs of less usage",4,Positive
1372,1372,Good choice,"i faced only one issue that is its weight. Battery backup is perfect almost more than 1day of regular use. camera is perfect. This phone have heating issue if u play bgmi at ultra HDR. Smooth+extreme is best settings with 4 to 6 frame drop in bootcamp.As always, poco launcher have lots of bugs but manageable. I am using this phone with miui 12.0.5. and this update is perfect. I do not know about further updates.WHAT IS LOVE IN THIS PHONE-Best battery bkuplag free gamingbright displaybes...",5,Positive
1373,1373,Terrific purchase,Nice,4,Positive
1374,1374,Useless product,"Very bad camera,battery backup,display,Apps not installing from shareit and file managerPerformance is nice Charging speed is good But over all it's not satisfying",1,Negative
1375,1375,Bad quality,Worst screen. Bad camera. Volume key is not working properly. Only hype for the processor. May be a beast for the gaming section but fails miserably in other aspects. Didn't go for Samsung as they are running out of their products because of upgrading to 5G. But i should have waited instead of rushing into Poco. My bad.,1,Negative
1376,1376,Horrible,Worst cemera,1,Negative
1377,1377,Horrible,The hardware of the device is awesome but the MIUI is the worst ui i have ever seen.,2,Negative
1378,1378,Terrific,Nice 👍,5,Positive
1379,1379,Simply awesome,"Good mobile for gaming under 20,000 It's BEAST. Just Missing Amuled Display. And Charging Is To Sloveif you want to by this mobile for BGMI or Other Games Than You Will Go For it. It's 100% Value For Money",5,Positive
1380,1380,Utterly Disappointed,The display is worst it keeps struckingCamera is worst I can't even record a videoWorst UI experience every day a new issue with the deviceThe device have an issue with gyroscope senson proximity sensor and many more display experience is worst it is not as they say smooth af the worst mobile I have e used,1,Negative
1381,1381,Worthless,Touch problem after 10 days . My touch is not working smooth at one place of screan it's not  working.,1,Negative
1382,1382,Horrible,Please don't buy this mobile as it sounds like a chaina set not valuable for that price. Speaker sound while we are on a call or playing a video is unbearable and image of you play a song how much irritatable it would be. Plz don't buy  it I have used poco F1 for 1(1/2)years basing on its performance I choose to take this mobile  but to be frank there is lot of difference in performance to this and that one and I raised a return issue and Flipkart without considering the customer concern they...,1,Negative
1383,1383,Wonderful,Performance of this device is very good. If miui optimises his os then it will be bug free. You can play PUBG easily on this upto 55-60 fps easily on sanhok bootcamp,4,Positive
1384,1384,Utterly Disappointed,Bed,3,Positive
1385,1385,Pretty good,Great performance under this range decent battery backup and max of gamers buys this to play pubg and I prefer them to paly on smooth+ultra,4,Positive
1386,1386,FLAGSHIP KILLER,"powerfull processer 860dual stero speaker120 refresh ,360 touch33wat fast charge5200 mah battery128gb storage,6gb ramkiller gaming phone , playing pubg in HDR Ultraoverall flagship phone @ this price point",5,Positive
1387,1387,The real problem starts after the return period ends,"First of all, the phone is superb, in all aspects. It is very powerful and indeed a very good phone. But my unit started having problems with the speaker after 2 weeks. The speaker volume (on the top) started deteriorating and now for all calls, I need to use speaker mode while taking a call. There are other small problems as well, but this is the most basic problem and if you are unable to talk properly or the battery doesn't work (in my unit it does work), then the purpose of a smartphone i...",2,Negative
1388,1388,Awesome,"Good mobile.... Performance is good ,Little bit heavy of weightvalue for money 💲",4,Positive
1389,1389,Moderate,"Camera not good, touch not working sometimes",2,Negative
1390,1390,Decent product,using in onemonth senosre will not working,1,Negative
1391,1391,Hated it!,Wast phone,3,Positive
1392,1392,Absolute rubbish!,Heated problem,2,Negative
1393,1393,Decent product,Touch issues is a major problemDisplay isn't bright enough even if you sit under ur balcony u have to really struggle to watch anything,2,Negative
1394,1394,Expected a better product,"Very poor quality camera. 3 years old poco f1 had better camera quality, specially low lights.",1,Negative
1395,1395,Excellent,"Best phone under 20,000",5,Positive
1396,1396,Just okay,good phone must buy good processor and good battery backup,4,Positive
1397,1397,Great product,Value for money,5,Positive
1398,1398,Terrific,GOOD PHONEPROCESSOR BEST FOR MONEY,4,Positive
1399,1399,Nice product,Ok,3,Positive
1400,1400,Perfect product!,"Loved it, Great performance in this range",5,Positive
1401,1401,Nice,"The Only bad thing is when you play music in this phone, it's back is Vibrating too much that's it remaining all is good",3,Positive
1402,1402,Great product,great performance SD 860 🔥🔥best for pubg in this price range,5,Positive
1403,1403,Best in the market!,Value for money phone if u A gamer u will see how much this is worth😍😍,5,Positive
1404,1404,Pretty good,"All ok, but battery draining so fast. In average 1% per 5 minutes.",3,Positive
1405,1405,Good,All things is okay right now but at a time screen get stuck.. as when I was playing pubg and scroll apps.🤕,3,Positive
1406,1406,Wonderful,Mobile was awsome in hand feel is good..PROS:- >> Performance >> SD 860✌️✌️>> Stereo speakers 🤙🤙>> Lag free Game & Good cam8 CONS:- >>Average build quality>>Lot of vibration occurrence due to stereo speakers back side>> Somewhat bulk in hand.,3,Positive
1407,1407,Pretty good,Nice mobile and very good gaming mobile,5,Positive
1408,1408,Value-for-money,"Camera could have been a lot better, performs dull in low light nd sometimes in normal day light too, display brightness sometimes feels abit low in outdoor conditions, processor is fab(blazing fast), battery is also good.... So overall in this price range there is no competition to the phone.",3,Positive
1409,1409,Pretty good,Display size feels too large. Weight and thickness of phone is little on higher side. But overall its good,3,Positive
1410,1410,Mind-blowing purchase,Performance beast......Backside vibrations as mentioned by other users.Camera quality - Average.VFM  - 5/5,3,Positive
1411,1411,Pretty good,Nice mobile.Awesome delivery and fast,5,Positive
1412,1412,Value-for-money,Screen flickering issue at low brightnessDisplay is average Performance is awesomeBackpanel vibrates Camera is averageBattery is good,3,Positive
1413,1413,"Good phone, bad camera","Phone is ok. But if you are looking for good camera, forget about this. The camera is not as my expectation. Poco f1 was having better camera than this one.",3,Positive
1414,1414,Super!,"If gaming is your priority, blindly go for it. The performance is better than phones which are double to it's price.After 10 days usage, found following cons:1. Battery is powerful but not optimized. 5-6 hrs of game drains it completely. Stand by time is good.2. Any phone with stereo speakers vibrates when on full volume. Back panel vibrates more than normal phone with stereo speakers.3. MIUI lags are there, sometimes scrolling works but tap doesn't. Unable to select or open apps then...",2,Negative
1415,1415,Just okay,Phone is good but front camera is very bad  very very bad camera,2,Negative
1416,1416,Very Good,Notable issues Back panel vibrationI've noticed some display related problems like Brightness is too low when compared to POCO X2 and M2 ProI've noticed screen flickering during gamingIPS LCD display is Ok - Ok (not that great ),3,Positive
1417,1417,Good,The product is alright but when playing something it vibrates and when installing certain apps for the first time its getting very hot and the apps closing on itself.Overall I will provide the detailed review letter after using one month.,3,Positive
1418,1418,Absolute rubbish!,This mobile is over heat Only 1hour gameplayAnd lagWest money for this mobile buyI suggest you buy any brand mobileOnly use 5 to 6 month and mobile is deadMc abd Bc mobile compony,1,Negative
1419,1419,Waste of money!,I had buy this mobile (Poco X3 pro) in the month of June 2021.Really now I realised I had choose wrong decision. It was very poor display (touch screen was so poor). Some time it's was hanging.its network access is also poor{network was very good in my location. I was compare with my friends they are also using same network (Airtel)}.Finally friends I got bad experience to buy this mobile. You know guys I am also try to return this mobile with is 7days time period but there is no response f...,1,Negative
1420,1420,Waste of money!,"it's worthless , don't buy this you will regret this please , this phone has lot of issues , screen issues , battery drains fast , display quality is sh*t , don't do this stupidity , there are other options , this whole company sells garbage , I'm regretting my decision , don't do this mistake",1,Negative
1421,1421,Don't waste your money,Do not buu this crap full of bugs and heating issue i got mine today and its heating like hell i am not even playing games on it when you run benchmark it give u lesser score then redmi note 9 pro u get only 3 g.b usable ram out of 5.5 g.b its not even 6g.b ram  same with storage dont buy this product 100% honest review here,1,Negative
1422,1422,Don't waste your money,Selfie camera 20mp very bad....,1,Negative
1423,1423,Pretty good,Nice 📱Phone,5,Positive
1424,1424,Not recommended at all,One of the worst phone i ever used. I suggest not to buy this mobile.,1,Negative
1425,1425,Horrible,"Dear all,Don't opt this model. Try any other brand. Network issue are there. Even in WhatsApp also I cannot record voice. Only solution is to restart the phone to solve.Try to purchase other phone",1,Negative
1426,1426,Don't waste your money,Waste of money not good product lagging over heating Dont buy poco,1,Negative
1427,1427,Terrible product,Didn't expected from Xiaomi to produce this kind below average Phone 120 h. Display is gimmick display of this phone is average build quality is average Phone vibrate on full volume camera is very bad there's no amoled screen if you want to buy a phone in this price go for samsung 31s which is far better phone from this phone,2,Negative
1428,1428,Brilliant,Best gameing mobile in 18k,5,Positive
1429,1429,Just wow!,"Two Downsides It is the fkg back vibration on any audio video playback, vibration bcoz of top speakerIt's the irritating bug2nd one is most of the users getting Tianma panel for display so facing ghost touch issues.I just got ghost touch issuesNeed to get replace to huaxing panel which is reliable",2,Negative
1430,1430,Simply awesome,I think this us the best performance centric device ever in this budget becomes more powerful than the other In cod mobile constant 60 fps,5,Positive
1431,1431,Must buy!,It's the mid range flagship phn must buy for new comers in pubg to get a latest experience and regarding battery backup it's super but I must say that the delivery boy must unbox the parcel for a genuine review,4,Positive
1432,1432,Worth the money,PHONE IS SO HEAVY AND THICK. PHONE VIBRATES TOO MUCH.,2,Negative
1433,1433,Fabulous!,If your looking for the best performance phone under 20k . Here is the device . This device will handle any have apps easily .. best gaming device under 20k... playing CoD and PUBG is out of the world experience.. no frame drops.. no device lag I didn't felt any thermal throttling yet in normal room temperature.,5,Positive
1434,1434,Brilliant,Excellent product with good quality and adorable performance within the squib price is beyond imagination. Dare to think of the affordability.,5,Positive
1435,1435,Excellent,very good 👍 pubg mobile  no lag  no leg no issue is Unstoppable performance I am so happy and I am using Poco X3 Pro,5,Positive
1436,1436,Really Nice,"Game oriented mobile, except for processor everything else is pretty ordinary comparable to 10k phone. Sad but true.",3,Positive
1437,1437,Excellent,Excellent,5,Positive
1438,1438,Could be way better,some products were missing such as stickers,3,Positive
1439,1439,Absolute rubbish!,Hit problem,1,Negative
1440,1440,Fabulous!,Best phone for gaming .......especially pubg and free fire.And also for camera....no lagging issue,5,Positive
1441,1441,Nice product,All rounder flagship phone........all games run smoothly but screen quality not good average,3,Positive
1442,1442,Utterly Disappointed,Worst product,1,Negative
1443,1443,Worthless,Waste phone don’t buy any one and don’t become fool of it I buyed first day only phone is hanging,1,Negative
1444,1444,Waste of money!,Worst phone for this price even I have replaced mobile still notifications stucks and charging cable is not working properly performance is worst I can say for this price waste of money I have been using redmi brand phones for 4 years each year I used to buy new one this worst phone I decided to move to poco,1,Negative
1445,1445,not recommended,"battery is draining like anything, worst phone i must say",1,Negative
1446,1446,Slightly disappointed,PHONE HANGS,3,Positive
1447,1447,Don't waste your money,Too heavey and camera is not that good,2,Negative
1448,1448,Utterly Disappointed,While playing pubg phone gonna stop touch response gyroscope not working phone gonna stop movements,1,Negative
1449,1449,Worst experience ever!,Nice camra pr bad battry,4,Positive
1450,1450,Worst experience ever!,Problem In This Mobile-Heat Problem Camera Is Not Good Very Bad Quality Mobile Weight Stuck the screen Gaming Lag,1,Negative
1451,1451,Fair,Camera quality too bad,1,Negative
1452,1452,Bad quality,Camera and performance is good but within 1 month I got the problem with charging port,2,Negative
1453,1453,Very poor,Too much lag while playing PUBG,2,Negative
1454,1454,Useless product,I'm using 2 months I will tell my cons Cons :-  1. charging speed down               2.  Gaming performance worst because of it will heat more and it was lag               3. More weight               4. Not more brightness for playing only in dark rooms               5. Not a stylish phone               6. Don't buy this phone you go another phones,1,Negative
1455,1455,Terrific,Nice product,4,Positive
1456,1456,Terrific purchase,Nice,4,Positive
1457,1457,Very Good,Excellent performance,5,Positive
1458,1458,Fabulous!,Nice Gaming Phone,4,Positive
1459,1459,Mind-blowing purchase,It's amazing 👍👍👍👍. For  gaming camera  music.,5,Positive
1460,1460,Perfect product!,Super Performance 👌,5,Positive
1461,1461,Brilliant,"Unbeatable performance this prize range, all other Features are decent",4,Positive
1462,1462,Classy product,Excellent performance. Some heating issue. But no prblms,4,Positive
1463,1463,Simply awesome,Awsome,1,Negative
1464,1464,Great product,The phone is so good....   But it's a gaming phone if u like to play game than shoud buy,3,Positive
1465,1465,Perfect product!,Good quality that exceptions..,4,Positive
1466,1466,Super!,Nice,4,Positive
1467,1467,Simply awesome,Good.,4,Positive
1468,1468,Good quality product,"Reviewing after using it for 1 week.. In every aspect, it is a beast...in performance specially.The Camera is decent enough,not the best in its segment.The display is smooth,giving the Gaming experience a whole another level. The brightness is decent...in harsh daylight it works not that great. The backpanel vibrates when the volume is high. Except these drawbacks everything is perfect.& The UI... Till now it doesn't give any adds. U can also uninstall the unnecessary apps..So. Overall ...",3,Positive
1469,1469,Mind-blowing purchase,Awesome flagship at this price!Buttery smooth go for it!,5,Positive
1470,1470,Nice product,Beast of performance..Gamers never settle mobile phone...,1,Negative
1471,1471,Good choice,Best phone under 19000,5,Positive
1472,1472,Very Good,Better for gaming Sound is not perfect because back is very vibration,3,Positive
1473,1473,Excellent,Very nice,5,Positive
1474,1474,Excellent,Super perfomence,5,Positive
1475,1475,Horrible,Please do not buy this phone... Over heating is the major issue... Horrible experience... Never expected..,1,Negative
1476,1476,Worst experience ever!,Worst Mobile phone Dont buyHanging Issue Heating IssueNot fast charging Heavy WeightProcessing average Very slow phone,1,Negative
1477,1477,Unsatisfactory,Guys! Don't go for YouTuber reviewsCamera- No clarity while zoomDisplay- Not a good display,1,Negative
1478,1478,Very poor,gaming beast phone under 17500,5,Positive
1479,1479,Unsatisfactory,"After update poco down gaming performance in poco x3 pro I hate you poco. I waste my 18,999 INR. I recommend for all people Don't buy poco x3 pro. I hope poco read my complain. Thanks you",1,Negative
1480,1480,Useless product,Waste phone after 2 months its proximity sensor is not working... And now I can't return my phone waste FlipkartPhone motherboard will damage after months of usageDont buy this mobile,1,Negative
1481,1481,Must buy!,"Loving it, ordered for my cousin. PUBG KD increased from 1.2 to 2.1 in 2 days. Will order one more for myself soon",5,Positive
1482,1482,Very poor,Poor camera quality,2,Negative
1483,1483,Horrible,The touch is not working properly. The screen is stucking almost everytime. The worst phone I have ever used.After getting new MIUI 12.0.5 update today the mobile is in boot loop. POCO is releasing new updates without proper testing. Pathetic!,1,Negative
1484,1484,Decent product,Bugs in UI ..Not optimised properly ..Gitters and stutters ..Back vibrates when speakers are working..even for calls we will vibrating on back shell ..Waiting for software update which clears all bugs in UI ..,2,Negative
1485,1485,Hated it!,Battery draining very fast and display is dim and no brightness Finally vibrating mobile Performance wise it's ok,2,Negative
1486,1486,Terrific,Good👍,5,Positive
1487,1487,Hated it!,Don't buy poco phone ever i have  poco x 3 in Nov 2021 have big software hanging problem with google contact and dialer as it don't have mi dialer. they update software gave new phone at last refund now same happened with poco x 3 pro as i bought it from poco x3 refund money. now its in process of refund.,1,Negative
1488,1488,Brilliant,Poco x3 pro was all rounder phone Bgmi ultrhd graphic opDisplay 120 hz super but not AMOLED displayPerformance was Exilent,3,Positive
1489,1489,Very poor,Camera not ok gameing phone,2,Negative
1490,1490,Terrible product,Wrost phn ever..... Dead prblm during game,1,Negative
1491,1491,back panel vibrations can make u come,"back panel is vibrating everytime when any music or video is played, camera is just working and night mode is an joke overall if ur an gamer get this phone else get the realme x7 5g",2,Negative
1492,1492,Really Nice,"Value for money 👌, excellent processor",5,Positive
1493,1493,Does the job,Review after 3 month use. . There is a lag issue in display scrollingPerformance is little bit slowBattery is goodCamera quality is super.,4,Positive
1494,1494,Absolute rubbish!,Battery is very bad,1,Negative
1495,1495,Classy product,BGMI PLAYER'S LIKE HERE,5,Positive
1496,1496,Terrible product,"Worst phone I had ever used ..... I'm bored of using this phone within 2 months ...... Ghost touch problem , sensor problem , auto application off and heating issue .... There are alot of problem and this problem is not only in poco phones but all in poco and Xiaomi phones specialy I'm using poco x3 pro , redmi note 9 and redmi k20 pro ...... And bored off",1,Negative
1497,1497,Could be way better,Battery performance is not reach expected level...,2,Negative
1498,1498,Wonderful,Good one.,4,Positive
1499,1499,Worth the money,Neic,1,Negative
1500,1500,Good choice,Best gaming phone in Winter not in Summer,5,Positive
1501,1501,Good,First three months heavy performance but later  😑😑,3,Positive
1502,1502,Terrific,Best for gaming 👌👌👌👌,5,Positive
1503,1503,Worst experience ever!,Some time problem to catch network । Bettery timeing low।,3,Positive
1504,1504,Highly recommended,Best powerful phone under 20k,5,Positive
1505,1505,Terrific,Super mobile,5,Positive
1506,1506,Mind-blowing purchase,Performance 10/10Display 10/10Battery 10/10,5,Positive
1507,1507,Don't waste your money,"Don't go for this, heats up like hell, won't open camera in sunlight, heats up if you play small games also, worst build quality, #JUSTHYPE for this mobile nothing also ( using from months)",1,Negative
1508,1508,Hated it!,"Very Very Bad Product,,,Almost All Phone Automatically Dead Problem😡",1,Negative
1509,1509,Pretty good,Shandaar,3,Positive
1510,1510,Perfect product!,Its almost a year still perfectly fine,5,Positive
1511,1511,Highly recommended,Rear camera awesome🔥🔥😘,4,Positive
1512,1512,Classy product,Value for money product,5,Positive
1513,1513,Simply awesome,I can say that poco x3 pro is beauty with beast,5,Positive
1514,1514,Pretty good,Good,4,Positive
1515,1515,Good choice,Super,5,Positive
1516,1516,Utterly Disappointed,"2 months after, had ghost touchmiui was full of glitches, 120hz was lagging, had to change to custom rom, battery did not feel like 5000mah, camera if pretty bad",2,Negative
1517,1517,Did not meet expectations,Buil quality not good...It falls and the front camera and upper screen got broken under the touchguard...Not satisfied 💔,1,Negative
1518,1518,Worth every penny,most powerful phone in this budget,5,Positive
1519,1519,Did not meet expectations,It keeps rebooting itself 3 to 5 times a day. They have cheapest IC in motherboard. Build quality is not good.,2,Negative
1520,1520,Worth the money,Top 1 gaming phone,5,Positive
1521,1521,Super!,Good,4,Positive
1522,1522,Classy product,Very nice phone.I dropped it twice without any cover almost no damage. Camera & speakers are OK. Display and battery is good. For gaming it is best,4,Positive
1523,1523,Not recommended at all,Motherboard dead in less than 5 months.Don't buy,1,Negative
1524,1524,Hated it!,This phone is dead now... Will never trust on poco or Xiaomi phone I spend my all savings now phone is dead what should I do now... mi care saying that we can't repair your phine.. Just bcz it has a small minor scratch 😖🤬,1,Negative
1525,1525,Nice,Good in low price,4,Positive
1526,1526,Terrific purchase,Perfect in this price,5,Positive
1527,1527,Don't waste your money,"Product is not good. Touch screen is not working properly, camera is good. Overall suggest not to buy.",1,Negative
1528,1528,Worst experience ever!,Screen is  not functioning properly spots visible on the screen,1,Negative
1529,1529,Expected a better product,Honest review after 3 days use:- mobile is heating at backside below camera while normal use- while playing music mobile back is Vibrating due to stereo sound - looks like Chinese cheap phone - camera is worst,1,Negative
1530,1530,Did not meet expectations,Don't by this product,1,Negative
1531,1531,Unsatisfactory,Mobile netwok issue between playing games Not working gyrosope proper total waste moneyTotal money waste,1,Negative
1532,1532,Slightly disappointed,Game performance is too bad,2,Negative
1533,1533,Awesome,All ok but mobile is little bit weight,3,Positive
1534,1534,Pretty good,Nice,4,Positive
1535,1535,Fair,After 6 months So much of bugs the MIUI the device will restart 10 times with in a day,1,Negative
1536,1536,Could be way better,Display multi touch problem auto touch pliz help,3,Positive
1537,1537,Excellent,Good,4,Positive
1538,1538,Did not meet expectations,Battery shown 5160 mah but performance very bettery below 3000,3,Positive
1539,1539,Very poor,Touch not working well,2,Negative
1540,1540,Terrific purchase,Value for money 💸💸,5,Positive
1541,1541,Must buy!,Mobile performance in Daily life is very Good👍,5,Positive
1542,1542,Excellent,No lag performed like monsture best phone ever best 💯💯👍👍valu for money 😍 I loved it 😘,5,Positive
1543,1543,Unsatisfactory,Not good phone please all friends not by this phone.. If you change 20 min back shadi to much hot very bad 👎.. Don't bay in flipkart 😥😥😥..,1,Negative
1544,1544,Worth every penny,Touch screen very fast Osm I am happy,5,Positive
1545,1545,Useless product,After Some Days Use Mobile Performance Is Zero Lots Of Variations On Many Things.After Playing BGMI Gyroscope In Fail. Not Working Properly.,1,Negative
1546,1546,Terrible product,Don't buy,1,Negative
1547,1547,Nice product,Camera clarity superb,5,Positive
1548,1548,Just okay,Average phone not upto the mark,3,Positive
1549,1549,Value-for-money,Good,4,Positive
1550,1550,Terrific,Best phone ever,5,Positive
1551,1551,Terrific,"Best budget smart phone gaming + also all around camare and other features superb , just one minuse point is this is very havy feel after long and big feel in your hand other wise i love it 💖",5,Positive
1552,1552,Nice product,"Product is excellent but my motherboard stopped working and hardbricked,so disappointed but still it's in warranty so it will be repaired free of cost",3,Positive
1553,1553,Just okay,Bad camera & Bad Display. Other things are fine,2,Negative
1554,1554,Must buy!,Nice,4,Positive
1555,1555,Worth the money,Miui 12.5 stable have some bugsPhone suddenly restarts automatically in this miui*After 6 months of usage only one problem founded*Apart from this this phone is a beast in this price range.,2,Negative
1556,1556,Worth the money,Product is good for gaming but mais issue are heating problem mainly in summer season all over nice product,3,Positive
1557,1557,Wonderful,Best camera Mobile in low range,5,Positive
1558,1558,Pretty good,"Have been using AMOLED screen since a while, really not able to tell the difference awesome screen you can play YouTube at 2160P the only issue i had is the battery drainage in 120hz refresh rate 5000 MAH battery drained in 12 hrs of less usage",4,Positive
1559,1559,Good choice,"i faced only one issue that is its weight. Battery backup is perfect almost more than 1day of regular use. camera is perfect. This phone have heating issue if u play bgmi at ultra HDR. Smooth+extreme is best settings with 4 to 6 frame drop in bootcamp.As always, poco launcher have lots of bugs but manageable. I am using this phone with miui 12.0.5. and this update is perfect. I do not know about further updates.WHAT IS LOVE IN THIS PHONE-Best battery bkuplag free gamingbright displaybes...",5,Positive
1560,1560,Terrific purchase,Nice,4,Positive
1561,1561,Useless product,"Very bad camera,battery backup,display,Apps not installing from shareit and file managerPerformance is nice Charging speed is good But over all it's not satisfying",1,Negative
1562,1562,Bad quality,Worst screen. Bad camera. Volume key is not working properly. Only hype for the processor. May be a beast for the gaming section but fails miserably in other aspects. Didn't go for Samsung as they are running out of their products because of upgrading to 5G. But i should have waited instead of rushing into Poco. My bad.,1,Negative
1563,1563,Horrible,Worst cemera,1,Negative
1564,1564,Horrible,The hardware of the device is awesome but the MIUI is the worst ui i have ever seen.,2,Negative
1565,1565,Terrific,Nice 👍,5,Positive
1566,1566,Simply awesome,"Good mobile for gaming under 20,000 It's BEAST. Just Missing Amuled Display. And Charging Is To Sloveif you want to by this mobile for BGMI or Other Games Than You Will Go For it. It's 100% Value For Money",5,Positive
1567,1567,Utterly Disappointed,The display is worst it keeps struckingCamera is worst I can't even record a videoWorst UI experience every day a new issue with the deviceThe device have an issue with gyroscope senson proximity sensor and many more display experience is worst it is not as they say smooth af the worst mobile I have e used,1,Negative
1568,1568,Horrible,Please don't buy this mobile as it sounds like a chaina set not valuable for that price. Speaker sound while we are on a call or playing a video is unbearable and image of you play a song how much irritatable it would be. Plz don't buy  it I have used poco F1 for 1(1/2)years basing on its performance I choose to take this mobile  but to be frank there is lot of difference in performance to this and that one and I raised a return issue and Flipkart without considering the customer concern they...,1,Negative
1569,1569,Wonderful,Performance of this device is very good. If miui optimises his os then it will be bug free. You can play PUBG easily on this upto 55-60 fps easily on sanhok bootcamp,4,Positive
1570,1570,Pretty good,Great performance under this range decent battery backup and max of gamers buys this to play pubg and I prefer them to paly on smooth+ultra,4,Positive
1571,1571,FLAGSHIP KILLER,"powerfull processer 860dual stero speaker120 refresh ,360 touch33wat fast charge5200 mah battery128gb storage,6gb ramkiller gaming phone , playing pubg in HDR Ultraoverall flagship phone @ this price point",5,Positive
1572,1572,The real problem starts after the return period ends,"First of all, the phone is superb, in all aspects. It is very powerful and indeed a very good phone. But my unit started having problems with the speaker after 2 weeks. The speaker volume (on the top) started deteriorating and now for all calls, I need to use speaker mode while taking a call. There are other small problems as well, but this is the most basic problem and if you are unable to talk properly or the battery doesn't work (in my unit it does work), then the purpose of a smartphone i...",2,Negative
1573,1573,Awesome,"Good mobile.... Performance is good ,Little bit heavy of weightvalue for money 💲",4,Positive
1574,1574,Moderate,"Camera not good, touch not working sometimes",2,Negative
1575,1575,Decent product,using in onemonth senosre will not working,1,Negative
1576,1576,Hated it!,Wast phone,3,Positive
1577,1577,Absolute rubbish!,Heated problem,2,Negative
1578,1578,Decent product,Touch issues is a major problemDisplay isn't bright enough even if you sit under ur balcony u have to really struggle to watch anything,2,Negative
1579,1579,Expected a better product,"Very poor quality camera. 3 years old poco f1 had better camera quality, specially low lights.",1,Negative
1580,1580,Excellent,"Best phone under 20,000",5,Positive
1581,1581,Just okay,good phone must buy good processor and good battery backup,4,Positive
1582,1582,Great product,Value for money,5,Positive
1583,1583,Really Nice,Value for money!! Good products!! camera and ram management could have been made better!! And missing 5G support,4,Positive
1584,1584,Moderate,Add dedicated memory card slotCamera is not working as expectedBack cover vibrating during playing musicPhone heating on gaming,2,Negative
1585,1585,Bad quality,The software is full of bugs! Few spots of the screen don't work from time to time,1,Negative
1586,1586,Terrific,"Hello, Thanks Flipkart for giving me fast and safe delivery and the phone is also awesome👍👍",5,Positive
1587,1587,Highly recommended,Good work horse! Use 1 year already,5,Positive
1588,1588,Could be way better,Overrated phone... Sensors stopped working within 6 months..,1,Negative
1589,1589,Delightful,Back camera avarage  but performance is very bood,2,Negative
1590,1590,Terrific,"Awesome camera ...good features,value for money, just go for it !",5,Positive
1591,1591,Absolute rubbish!,Worst mobile Automatically works screenDisplay complaint work mobile,1,Negative
1592,1592,Just wow!,Good on perfomance but average on camera,3,Positive
1593,1593,Fabulous!,If you are a Pubg lover and looking for a descent phone in this price range then it's a beast phone. Absolutely no lag amazing gaming experience superb battery performance and won't even lag in the last circle,5,Positive
1594,1594,Terrific purchase,I an using this phone since 2 years. Excellent camera. Good Processer.. Battery also good.,5,Positive
1595,1595,Mind-blowing purchase,Good as enough,4,Positive
1596,1596,Don't waste your money,"Video camera is not working, speakers are vibrating",1,Negative
1597,1597,Great product,This device is excellent but company needs to provide updates timely,4,Positive
1598,1598,Perfect product!,"Mobile was tremendously good,Didn't faced any issues from 4 months.Battery lasting hardly 1 day with heavy usage.Display is Good.Faced heating issue while playing games but it is okay with the company provided case.",4,Positive
1599,1599,Terrific purchase,Nice,4,Positive
1600,1600,Great product,Best,5,Positive
1601,1601,Must buy!,Best for pubg,5,Positive
1602,1602,Wonderful,"It is a very good device to cover all the aspects of our daily uses, except the camera part, though x3 got a decent camera set up, but it could have been better, the front camera take good selfies, overall it is a value for money device.",4,Positive
1603,1603,Good quality product,Good,4,Positive
1604,1604,Best in the market!,Worth for the money.Sd860 is doing its work.Playing games in this mobile is good.Battery backup is also good.120hz display is also good but it is lcd .,4,Positive
1605,1605,Value-for-money,Very good,5,Positive
1606,1606,Great product,It's stucks at one position when I use google.,1,Negative
1607,1607,Pretty good,Nice 📱Phone,5,Positive
1608,1608,Not recommended at all,One of the worst phone i ever used. I suggest not to buy this mobile.,1,Negative
1609,1609,Horrible,"Dear all,Don't opt this model. Try any other brand. Network issue are there. Even in WhatsApp also I cannot record voice. Only solution is to restart the phone to solve.Try to purchase other phone",1,Negative
1610,1610,Don't waste your money,Waste of money not good product lagging over heating Dont buy poco,1,Negative
1611,1611,Terrible product,Didn't expected from Xiaomi to produce this kind below average Phone 120 h. Display is gimmick display of this phone is average build quality is average Phone vibrate on full volume camera is very bad there's no amoled screen if you want to buy a phone in this price go for samsung 31s which is far better phone from this phone,2,Negative
1612,1612,Just wow!,I purchased 2 mobile 1 for gaming and 1 for office use,5,Positive
1613,1613,Unsatisfactory,Screen blur on new handsetBattery backup is less than 20 hrsGoogle Dialer will make your life hellDisappointed by Poco this time,1,Negative
1614,1614,Must buy!,Good product,4,Positive
1615,1615,Worst experience ever!,Intial stage  = awesome 2 weekd  later = worstMoney wastage,5,Positive
1616,1616,Did not meet expectations,Very heating problem . Do not buy,1,Negative
1617,1617,Great product,Vary nice 👏 I'm happy op phone poco x3 pro,4,Positive
1618,1618,Not good,Too costly below avg performance,2,Negative
